ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
44,RHODE ISLAND,RI,44003,Kent,44003980000,"Census Tract 9800, Kent County, Rhode Island",1.456421917934,0,13,0,13,0,13,0,13,0,13,-999,-999,0,13,0,13,0,13,0,13,0,18,0,18,0,52,0,18,0,13,0,18,0,13,0,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,13,-999.0,-999.0,1607
44,RHODE ISLAND,RI,44005,Newport,44005990000,"Census Tract 9900, Newport County, Rhode Island",0.0,0,13,0,13,0,13,0,13,0,13,-999,-999,0,13,0,13,0,13,0,13,0,18,0,18,0,52,0,18,0,13,0,18,0,13,0,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,13,-999.0,-999.0,0
44,RHODE ISLAND,RI,44009,Washington,44009990100,"Census Tract 9901, Washington County, Rhode Island",0.0,0,13,0,13,0,13,0,13,0,13,-999,-999,0,13,0,13,0,13,0,13,0,18,0,18,0,52,0,18,0,13,0,18,0,13,0,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,13,-999.0,-999.0,0
44,RHODE ISLAND,RI,44009,Washington,44009051502,"Census Tract 515.02, Washington County, Rhode Island",4.900620098406,7392,630,3747,177,2801,236,726,759,164,79,47306,7322,65,44,1246,179,1185,171,596,170,135,89,324,914,0,72,81,87,0,18,0,25,45,43,0,18,9.8,9.7,4.4,2.2,47306.0,7322.0,1.3,0.9,16.9,2.8,16.0,1.9,8.1,2.4,4.8,3.2,4.4,12.4,0.0,1.0,2.2,2.3,0.0,1.0,0.0,0.9,1.6,1.5,0.0,0.2,0.4979,0.3347,0.1506,0.0126,0.9958,0.1674,0.5272,0.2259,0.0711,0.2803,1.1045,0.0544,0.046,0.0,0.046,0.0251,0.2469,0.0,0.0,0.1004,0.0,0.3473,0.0126,2.4936,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,61,1.0,0.8,3073
44,RHODE ISLAND,RI,44001,Bristol,44001030300,"Census Tract 303, Bristol County, Rhode Island",2.34611212331,4546,188,1731,68,1654,77,97,60,87,64,57686,6263,40,33,730,92,1309,122,360,93,66,42,392,302,27,52,0,18,0,13,0,18,8,13,12,11,2.1,1.3,3.8,2.7,57686.0,6263.0,1.3,1.1,16.1,1.9,28.8,2.4,8.0,2.0,4.0,2.5,8.6,6.6,0.6,1.2,0.0,1.1,0.0,2.1,0.0,1.1,0.5,0.8,0.3,0.2,0.0293,0.2636,0.046,0.0126,0.3515,0.0167,0.4644,0.9372,0.0628,0.2218,1.6862,0.2845,0.251,0.2678,0.5188,0.2594,0.0,0.0,0.0,0.0293,0.3682,0.3975,0.0167,2.954,0.0042,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33,31,0.7,0.7,2083
44,RHODE ISLAND,RI,44003,Kent,44003021600,"Census Tract 216, Kent County, Rhode Island",1.43849442987,1524,93,663,19,598,41,51,42,33,25,71275,13997,51,50,418,80,245,59,140,43,17,15,136,144,0,52,0,18,0,13,2,14,0,13,7,10,3.4,2.8,3.9,2.9,71275.0,13997.0,4.1,4.0,27.4,5.1,16.1,3.7,9.2,2.7,2.8,2.5,8.9,9.4,0.0,3.5,0.0,2.8,0.0,5.5,0.3,2.4,0.0,6.1,0.5,0.7,0.0962,0.2803,0.0084,0.1046,0.4895,0.0335,0.9289,0.2385,0.1046,0.1255,1.3975,0.1381,0.2636,0.0,0.2636,0.1213,0.0,0.0,0.3138,0.0,0.5021,0.8159,0.0502,2.9665,0.0084,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,18,1.3,1.1,746
44,RHODE ISLAND,RI,44009,Washington,44009050402,"Census Tract 504.02, Washington County, Rhode Island",7.34861372866,2600,223,1382,48,1182,91,113,58,50,40,59548,9713,22,22,551,86,405,100,263,72,54,43,58,311,0,52,83,52,0,13,0,18,33,28,18,11,4.3,2.3,3.3,2.7,59548.0,9713.0,1.1,1.2,21.2,3.3,15.6,3.6,10.2,2.6,4.6,3.6,2.2,12.0,0.0,2.0,6.0,3.8,0.0,2.7,0.0,1.6,2.8,2.3,0.7,0.4,0.1674,0.2008,0.0377,0.0084,0.4143,0.0251,0.7741,0.2092,0.159,0.251,1.3933,0.1255,0.0084,0.0,0.0084,0.0084,0.41,0.0,0.0,0.2134,0.5523,1.1757,0.1297,2.9917,0.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,69,3.5,2.6,1601
44,RHODE ISLAND,RI,44001,Bristol,44001030200,"Census Tract 302, Bristol County, Rhode Island",1.755066409506,3086,162,1284,73,1207,83,137,78,40,30,49533,5609,117,60,528,75,641,99,321,117,45,36,304,247,55,78,0,18,0,13,0,18,10,15,0,13,4.4,2.5,2.2,1.6,49533.0,5609.0,5.2,2.6,17.1,2.4,20.8,3.0,10.4,3.7,3.7,3.0,9.9,8.0,1.9,2.7,0.0,1.4,0.0,2.9,0.0,1.5,0.8,1.2,0.0,0.4,0.1757,0.0586,0.113,0.1757,0.523,0.0377,0.5356,0.6569,0.1757,0.2008,1.569,0.1883,0.3264,0.5272,0.8536,0.4435,0.0,0.0,0.0,0.0502,0.0,0.0502,0.0,2.9958,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,78,2.8,2.5,4482
44,RHODE ISLAND,RI,44001,Bristol,44001030400,"Census Tract 304, Bristol County, Rhode Island",2.421344870214,4167,189,1443,54,1408,64,109,103,58,38,86244,10343,52,42,642,88,1271,126,349,118,28,27,301,296,10,50,0,18,0,13,11,21,27,26,19,13,2.6,2.4,2.9,2.0,86244.0,10343.0,1.9,1.5,15.4,2.1,30.5,2.7,8.4,2.8,2.0,2.0,7.2,7.1,0.3,1.3,0.0,1.3,0.0,2.6,0.8,1.5,1.9,1.9,0.5,0.3,0.0502,0.1297,0.0042,0.0293,0.2134,0.0042,0.41,0.954,0.0837,0.0502,1.4979,0.1632,0.1799,0.1925,0.3724,0.1715,0.0,0.0,0.4435,0.1255,0.5021,1.0711,0.0921,3.1548,0.0209,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9,13,0.2,0.3,1999
44,RHODE ISLAND,RI,44009,Washington,44009051302,"Census Tract 513.02, Washington County, Rhode Island",10.007511329292,3877,331,3737,102,1627,130,106,57,185,65,51261,7015,51,33,1044,145,572,118,411,112,16,21,117,467,0,52,8,19,232,131,0,18,16,18,0,13,2.7,1.5,9.4,3.4,51261.0,7015.0,1.7,1.1,26.9,3.1,14.8,2.8,10.7,2.6,1.0,1.3,3.0,12.1,0.0,1.4,0.2,0.5,6.2,3.5,0.0,1.1,1.0,1.1,0.0,0.3,0.0544,0.841,0.0795,0.0209,0.9958,0.1674,0.9247,0.1799,0.205,0.0167,1.3263,0.0962,0.0251,0.0,0.0251,0.0167,0.1297,0.9498,0.0,0.0586,0.0,1.1381,0.1172,3.4853,0.0251,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,129,77,3.3,1.9,1567
44,RHODE ISLAND,RI,44007,Providence,44007013201,"Census Tract 132.01, Providence County, Rhode Island",13.754387995032,4932,225,2005,105,1838,121,88,75,139,96,47565,5643,200,82,1024,152,889,86,687,166,85,55,141,349,0,52,52,39,0,13,0,18,109,65,5,4,1.8,1.5,5.0,3.4,47565.0,5643.0,5.4,2.4,20.8,2.8,18.0,1.5,13.9,3.3,4.6,3.0,2.9,7.1,0.0,1.1,2.6,2.0,0.0,1.9,0.0,1.0,5.9,3.5,0.1,0.1,0.0084,0.3891,0.1423,0.1967,0.7365,0.0921,0.749,0.3556,0.5481,0.251,1.9037,0.3975,0.0209,0.0,0.0209,0.0126,0.2762,0.0,0.0,0.4226,0.1715,0.8703,0.0628,3.5314,0.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,59,1.9,1.2,2639
44,RHODE ISLAND,RI,44009,Washington,44009050401,"Census Tract 504.01, Washington County, Rhode Island",11.072098790832,4801,243,1698,52,1626,70,109,79,133,74,48964,4612,130,69,661,91,1315,146,426,119,87,53,293,365,40,66,0,18,10,15,0,18,7,11,0,13,2.3,1.6,5.1,2.7,48964.0,4612.0,4.2,2.2,13.8,2.0,27.4,2.7,8.9,2.4,5.4,3.3,6.1,7.6,0.9,1.5,0.0,1.1,0.6,0.9,0.0,1.1,0.4,0.7,0.0,0.3,0.0377,0.4017,0.1213,0.113,0.6737,0.0753,0.3222,0.8954,0.0962,0.3682,1.682,0.2762,0.1213,0.3222,0.4435,0.2259,0.0,0.7866,0.0,0.0251,0.0,0.8117,0.046,3.6109,0.0335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,106,1.7,2.2,1782
44,RHODE ISLAND,RI,44009,Washington,44009050104,"Census Tract 501.04, Washington County, Rhode Island",4.655739924232,3786,301,1495,47,1334,90,67,42,65,46,49554,5865,86,56,837,153,711,122,413,106,19,24,158,418,0,52,0,18,20,16,0,18,37,40,77,105,1.8,1.1,3.1,2.2,49554.0,5865.0,3.2,2.0,22.1,3.6,18.8,2.9,11.2,3.1,1.4,1.8,4.2,11.1,0.0,1.4,0.0,1.2,1.3,1.1,0.0,1.4,2.8,3.0,2.0,2.8,0.0084,0.1674,0.1088,0.0711,0.3557,0.0209,0.7992,0.4393,0.2803,0.0293,1.5481,0.1841,0.0418,0.0,0.0418,0.0209,0.0,0.8494,0.0,0.2134,0.6987,1.7615,0.3389,3.7071,0.0377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,87,3.7,2.4,1843
44,RHODE ISLAND,RI,44007,Providence,44007011302,"Census Tract 113.02, Providence County, Rhode Island",1.896139972164,4204,248,1596,52,1512,81,258,167,78,59,38528,2861,273,115,522,100,774,104,544,194,123,86,328,319,48,63,0,18,0,13,0,18,42,41,0,13,6.2,3.8,3.0,2.3,38528.0,2861.0,8.9,3.6,12.4,2.3,18.4,2.2,12.9,4.6,8.1,5.7,7.8,7.6,1.2,1.6,0.0,1.2,0.0,2.3,0.0,1.2,2.8,2.7,0.0,0.3,0.3054,0.1548,0.3598,0.477,1.297,0.2762,0.2594,0.3849,0.4561,0.5481,1.6485,0.2343,0.2176,0.41,0.6276,0.3054,0.0,0.0,0.0,0.2134,0.0,0.2134,0.0084,3.7865,0.0418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,152,6.4,3.5,1513
44,RHODE ISLAND,RI,44009,Washington,44009050302,"Census Tract 503.02, Washington County, Rhode Island",2.312457928582,2630,270,1426,40,1183,105,183,107,31,28,51781,7972,48,29,685,103,435,120,300,81,27,21,257,378,39,64,10,20,0,13,0,18,101,63,5,8,7.0,4.1,2.4,2.1,51781.0,7972.0,2.3,1.5,26.0,4.1,16.5,4.2,11.4,2.9,2.3,1.8,9.8,14.3,1.5,2.5,0.7,1.4,0.0,2.6,0.0,1.6,8.5,5.2,0.2,0.3,0.3682,0.0711,0.0669,0.0377,0.5439,0.046,0.8996,0.2552,0.3054,0.0795,1.5397,0.1799,0.2971,0.4644,0.7615,0.3891,0.1674,0.0,0.0,0.5649,0.251,0.9833,0.0711,3.8284,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,1.8,1.4,3496
44,RHODE ISLAND,RI,44007,Providence,44007013202,"Census Tract 132.02, Providence County, Rhode Island",34.40148935747,5671,224,2433,111,2235,145,217,135,123,96,48443,7339,146,93,1010,143,1101,132,592,167,70,72,276,385,0,72,91,62,14,24,27,41,83,78,0,18,3.8,2.4,3.4,2.7,48443.0,7339.0,3.6,2.3,17.8,2.7,19.4,2.2,10.4,2.8,3.1,3.2,4.9,6.8,0.0,1.3,3.7,2.6,0.6,1.0,1.2,1.8,3.7,3.4,0.0,0.3,0.1213,0.2176,0.1297,0.0795,0.5481,0.0586,0.6025,0.5105,0.1757,0.1464,1.4351,0.1464,0.0669,0.0,0.0669,0.0377,0.3013,0.7866,0.5523,0.2887,0.0,1.9289,0.4142,3.979,0.0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,0.2,0.4,2944
44,RHODE ISLAND,RI,44001,Bristol,44001030100,"Census Tract 301, Bristol County, Rhode Island",1.666409282164,4379,163,1921,74,1828,81,177,97,59,44,50543,5322,174,85,766,95,1154,117,423,108,115,57,429,287,6,51,133,62,0,13,0,18,106,51,3,4,4.0,2.3,2.4,1.8,50543.0,5322.0,5.7,2.8,17.5,2.1,26.4,2.5,9.7,2.5,6.3,3.1,9.8,6.6,0.1,1.2,6.9,3.2,0.0,1.9,0.0,1.0,5.8,2.8,0.1,0.1,0.1423,0.0711,0.0962,0.2301,0.5397,0.0418,0.5816,0.8494,0.1255,0.4226,1.9791,0.4435,0.2971,0.1423,0.4394,0.2176,0.4393,0.0,0.0,0.4184,0.1715,1.0292,0.0753,3.9874,0.0544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,49,1.7,1.1,2294
44,RHODE ISLAND,RI,44005,Newport,44005041300,"Census Tract 413, Newport County, Rhode Island",9.44768234829,5496,18,2965,193,2257,151,210,149,141,80,62153,8062,107,79,1314,172,1062,174,564,232,107,76,569,309,67,100,127,102,0,18,0,25,63,39,13,10,3.8,2.7,5.4,3.0,62153.0,8062.0,2.6,1.9,23.9,3.1,19.3,3.2,10.3,4.2,4.7,3.4,10.4,5.6,1.3,1.9,4.3,3.4,0.0,1.3,0.0,1.1,2.8,1.7,0.2,0.2,0.1213,0.4561,0.0251,0.0502,0.6527,0.0669,0.8577,0.4979,0.1674,0.2678,1.7908,0.3305,0.3515,0.4184,0.7699,0.4017,0.3347,0.0,0.0,0.2134,0.251,0.7991,0.0418,4.0125,0.0586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,184,3.4,3.4,3274
44,RHODE ISLAND,RI,44009,Washington,44009050700,"Census Tract 507, Washington County, Rhode Island",43.00635930251,8111,21,3487,211,3151,195,449,220,222,105,39446,3867,245,102,1265,233,1569,224,705,170,159,90,493,219,0,72,131,53,42,40,0,25,83,55,13,7,5.6,2.7,4.5,2.2,39446.0,3867.0,4.2,1.7,15.6,2.9,19.3,2.8,8.7,2.1,5.0,2.8,6.1,2.7,0.0,0.9,3.8,1.5,1.2,1.1,0.0,0.8,2.6,1.7,0.2,0.1,0.2469,0.3431,0.3138,0.113,1.0168,0.1883,0.4268,0.4979,0.0921,0.3138,1.3306,0.1004,0.1213,0.0,0.1213,0.0586,0.3138,0.841,0.0,0.1841,0.251,1.5899,0.2594,4.0586,0.0628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,146,3.5,1.8,3825
44,RHODE ISLAND,RI,44009,Washington,44009051306,"Census Tract 513.06, Washington County, Rhode Island",20.67128910833,5999,373,2307,129,2202,140,331,176,112,73,44953,4459,200,91,1107,192,1283,166,241,105,83,62,646,562,49,87,37,41,0,18,0,25,45,41,134,110,5.6,3.0,3.3,2.2,44953.0,4459.0,4.7,2.1,18.5,3.0,21.4,2.4,4.1,1.8,3.8,2.8,10.8,9.4,0.9,1.5,1.6,1.8,0.0,1.6,0.0,1.2,2.0,1.8,2.2,1.8,0.2469,0.2008,0.1799,0.1381,0.7657,0.1004,0.6444,0.7197,0.0,0.205,1.5691,0.1925,0.3724,0.3222,0.6946,0.3473,0.205,0.0,0.0,0.1339,0.728,1.0669,0.0879,4.0963,0.0669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,160,4.6,2.7,5403
44,RHODE ISLAND,RI,44007,Providence,44007013101,"Census Tract 131.01, Providence County, Rhode Island",31.194045834582,4978,349,2039,120,1821,145,416,181,90,47,36933,3976,211,77,685,103,1048,125,737,221,78,51,393,487,0,52,46,46,0,13,11,21,57,43,0,13,8.4,3.7,3.2,1.7,36933.0,3976.0,5.9,2.2,13.8,2.1,21.1,2.0,14.8,4.3,4.3,2.8,7.9,9.8,0.0,1.1,2.3,2.3,0.0,1.8,0.6,1.2,3.1,2.4,0.0,0.3,0.4184,0.1841,0.41,0.2469,1.2594,0.2552,0.3222,0.7029,0.6276,0.2385,1.8912,0.3849,0.2259,0.0,0.2259,0.0962,0.2594,0.0,0.3515,0.251,0.0,0.8619,0.0586,4.2384,0.0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,119,4.6,2.3,3276
44,RHODE ISLAND,RI,44007,Providence,44007012601,"Census Tract 126.01, Providence County, Rhode Island",8.06961481193,4392,246,733,38,707,39,56,31,106,47,23613,3769,62,37,350,62,339,86,295,84,20,23,854,342,33,53,60,22,0,13,0,18,20,15,2647,236,3.2,1.8,5.2,2.4,23613.0,3769.0,4.7,2.8,8.0,1.5,7.7,1.9,6.7,1.9,2.8,3.4,19.4,7.7,0.8,1.2,8.2,3.0,0.0,5.0,0.0,2.6,2.8,2.1,60.3,4.2,0.0879,0.4142,0.795,0.1381,1.4352,0.3598,0.0837,0.0293,0.0293,0.1255,0.2678,0.0126,0.5858,0.2929,0.8787,0.4686,0.4895,0.0,0.0,0.2134,0.9874,1.6903,0.3054,4.272,0.0753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,171,71,3.9,1.6,14761
44,RHODE ISLAND,RI,44007,Providence,44007003400,"Census Tract 34, Providence County, Rhode Island",1.223065730154,4540,372,2000,134,1877,139,137,91,80,67,98562,15350,2,4,1004,148,1071,182,243,104,39,44,510,497,0,52,151,69,0,13,16,29,90,77,54,73,3.0,2.0,3.4,2.8,98562.0,15350.0,0.1,0.1,22.1,3.1,23.6,3.5,5.4,2.2,2.1,2.4,11.2,10.9,0.0,1.3,7.6,3.4,0.0,1.9,0.9,1.5,4.8,4.0,1.2,1.6,0.0628,0.2176,0.0,0.0,0.2804,0.0084,0.7992,0.8033,0.0167,0.0669,1.6861,0.2803,0.3975,0.0,0.3975,0.1799,0.4686,0.0,0.4728,0.3724,0.6318,1.9456,0.4268,4.3096,0.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,0.4,0.6,5290
44,RHODE ISLAND,RI,44005,Newport,44005041400,"Census Tract 414, Newport County, Rhode Island",20.54613607554,3505,15,2375,124,1611,87,219,104,49,32,51447,6810,81,54,1103,139,507,97,513,116,32,26,185,111,19,58,8,17,13,17,17,19,44,52,0,13,6.2,3.0,2.7,1.7,51447.0,6810.0,2.9,1.9,31.5,3.9,14.5,2.8,14.6,3.3,2.0,1.6,5.3,3.2,0.5,1.7,0.3,0.7,0.5,0.7,1.1,1.2,2.7,3.2,0.0,0.4,0.3054,0.1004,0.0753,0.0628,0.5439,0.046,0.9874,0.1715,0.6151,0.0502,1.8242,0.3556,0.0837,0.2385,0.3222,0.1548,0.1381,0.7615,0.5272,0.1967,0.0,1.6235,0.2678,4.3138,0.0837,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,123,96,3.5,2.7,1710
44,RHODE ISLAND,RI,44009,Washington,44009050102,"Census Tract 501.02, Washington County, Rhode Island",3.427561817496,2074,190,988,43,880,64,115,90,66,35,47192,5979,72,39,440,56,418,102,201,58,29,23,69,270,6,51,5,15,0,13,24,29,4,6,12,6,5.6,4.3,5.5,2.7,47192.0,5979.0,4.7,2.4,21.2,3.3,20.2,4.6,9.7,3.0,3.3,2.6,3.3,13.0,0.3,2.6,0.5,1.5,0.0,3.7,2.7,3.3,0.5,0.7,0.6,0.3,0.2469,0.4728,0.1548,0.1381,1.0126,0.1757,0.7741,0.5816,0.1255,0.1674,1.6486,0.2385,0.0293,0.1925,0.2218,0.0921,0.1464,0.0,0.7615,0.0293,0.5397,1.4769,0.2134,4.3599,0.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,2.0,1.4,2489
44,RHODE ISLAND,RI,44003,Kent,44003020904,"Census Tract 209.04, Kent County, Rhode Island",3.154022064066,3360,199,1328,61,1265,72,56,60,14,17,58552,5857,88,42,702,110,929,103,361,105,34,37,319,305,10,52,146,63,0,13,0,18,133,62,25,11,1.7,1.8,0.9,1.0,58552.0,5857.0,3.8,1.7,20.9,3.2,27.6,2.6,10.8,3.2,2.7,2.9,9.5,9.1,0.3,1.7,11.0,4.7,0.0,2.8,0.0,1.5,10.5,4.8,0.7,0.3,0.0042,0.0209,0.0418,0.0879,0.1548,0.0,0.7573,0.9121,0.2259,0.113,2.0083,0.477,0.2887,0.1925,0.4812,0.2301,0.5649,0.0,0.0,0.636,0.5523,1.7532,0.3305,4.3975,0.0921,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0.0,1.1,3438
44,RHODE ISLAND,RI,44007,Providence,44007014600,"Census Tract 146, Providence County, Rhode Island",10.219187889772,6655,445,2519,91,2347,152,264,271,192,124,42980,4537,433,159,1059,165,1383,207,765,335,43,38,715,673,110,129,38,62,0,18,0,25,14,22,51,49,4.0,4.1,5.1,3.1,42980.0,4537.0,9.2,3.3,15.9,2.5,20.8,2.8,11.5,4.8,1.8,1.6,10.7,10.1,1.7,2.0,1.5,2.5,0.0,1.5,0.0,1.1,0.6,0.9,0.8,0.7,0.1423,0.4017,0.2218,0.5063,1.2721,0.2594,0.4435,0.6569,0.3138,0.0377,1.4519,0.1548,0.364,0.5105,0.8745,0.4644,0.1925,0.0,0.0,0.0418,0.5858,0.8201,0.0544,4.4186,0.0962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,90,1.4,1.4,6549
44,RHODE ISLAND,RI,44007,Providence,44007011402,"Census Tract 114.02, Providence County, Rhode Island",10.989915821826,4151,272,1568,68,1469,85,123,109,92,59,61750,10028,82,48,723,97,873,96,454,131,46,35,235,384,27,57,34,44,10,16,0,18,28,25,100,61,3.0,2.7,4.0,2.4,61750.0,10028.0,2.7,1.6,17.4,2.3,21.0,1.9,11.2,3.3,3.1,2.4,5.7,9.3,0.7,1.4,2.2,2.9,0.6,1.0,0.0,1.3,1.9,1.7,2.4,1.5,0.0628,0.3054,0.0293,0.0544,0.4519,0.0293,0.569,0.682,0.2803,0.1464,1.6777,0.2678,0.1046,0.2762,0.3808,0.1757,0.2469,0.7866,0.0,0.1255,0.7531,1.9121,0.4059,4.4225,0.1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71,1.7,1.7,4873
44,RHODE ISLAND,RI,44005,Newport,44005040102,"Census Tract 401.02, Newport County, Rhode Island",5.91422163254,5836,413,2614,107,2397,154,253,186,114,87,62540,11512,286,218,1306,170,1300,305,720,309,125,95,328,586,0,72,60,34,13,21,0,25,0,18,5,3,4.4,3.2,3.9,2.9,62540.0,11512.0,7.1,5.4,22.4,3.2,22.3,5.0,12.4,5.2,5.2,4.0,5.6,10.0,0.0,1.3,2.3,1.3,0.5,0.8,0.0,1.1,0.0,1.5,0.1,0.1,0.1757,0.2803,0.0209,0.3431,0.82,0.113,0.8285,0.749,0.4142,0.3431,2.3348,0.7448,0.0921,0.0,0.0921,0.046,0.2594,0.7615,0.0,0.0,0.1715,1.1924,0.1381,4.4393,0.1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,64,1.3,1.1,4274
